ano;cod_municipio;rd;nm_municipio;gre;cod_escola;nm_escola;tp_escola;p_em;nota_lp;nota_mt;nota_saep;idepe;mat_3em;tdi_3em;TP_LOCALIZACAO;IN_INTERNET;IN_NOTURNO;IN_EJA;QT_MAT_BAS;QT_MAT_MED_INT;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_BRANCA;TX_MAT_MED_INT
2008;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26178435;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA VIEIRA MULITERNO;INTEGRAL;0,93;4,73;5,23;4,98;4,65;;11,4;Urbana;1;0;0;823;823;465;358;104;1
2008;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26179474;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSIAS INOJOSA DE OLIVE;INTEGRAL;;;;;;;;Urbana;0;0;0;287;287;178;109;23;1
2008;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26178699;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE ARCOVERDE;INTEGRAL;0,88;5,31;5,37;5,34;4,7;;7,5;Urbana;1;0;0;830;830;489;341;114;1
2008;2601706;Agreste Central;Belo Jardim;Agreste Centro Norte;26179873;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BELO JARDIM;INTEGRAL;;;;;;;;Rural;1;0;0;360;360;188;172;85;1
2008;2601904;Agreste Central;Bezerros;Mata Centro;26177013;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEZERROS;INTEGRAL;0,92;5,17;5,63;5,4;4,97;;6,1;Urbana;1;0;0;854;854;496;358;244;1
2008;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26178087;ESCOLA DE REFERENCIA EM ENSINO MEDIO CABO DE SANTO AGOSTINHO;INTEGRAL;0,87;4,62;5,05;4,83;4,19;;12,3;Urbana;1;0;0;359;359;191;168;29;1
2008;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26108038;ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIR;INTEGRAL;0,71;3,47;3,67;3,57;2,53;;70,4;Rural;1;1;1;1298;171;687;611;93;0,131741140215716
2008;2603900;Sertão do Pajeú;Carnaíba;Sertão do Alto Pajeú;26016028;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM MENDES DA SILVA;INTEGRAL;0,81;3,37;3,78;3,57;2,9;;43;Urbana;1;1;1;715;277;436;279;155;0,387412587412587
2008;2604007;Mata Norte;Carpina;Mata Norte;26088282;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM OLAVO;INTEGRAL;;;;;;;;Urbana;1;0;0;348;348;194;154;12;1
2008;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054027;Escola de Referência em Ensino Médio Arnaldo Assunção;INTEGRAL;;;;;;;;Urbana;1;1;1;211;71;125;86;30;0,336492890995261
2008;2605707;Sertão de Itaparica;Floresta;Sertão do Submédio São Francisco;26040948;ESCOLA DE REFERENCIA EM ENSINO MEDIO CAP NESTOR VALGUEIRO DE;INTEGRAL;0,78;2,97;3,21;3,09;2,41;;60,4;Urbana;1;1;1;1038;137;548;490;75;0,131984585741811
2008;2606002;Agreste Meridional;Garanhuns;Agreste Meridional;26178702;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE GARANHUNS;INTEGRAL;0,91;5,33;5,68;5,5;4,99;;8,2;Urbana;1;0;0;848;848;505;343;26;1
2008;2606200;Mata Norte;Goiana;Mata Norte;26088851;ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM;INTEGRAL;0,7;2,89;3,24;3,06;2,13;;47,7;Urbana;1;1;0;864;340;444;420;28;0,393518518518519
2008;2606309;Sertão do Araripe;Granito;Sertão do Araripe;26525780;ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR MIGUEL ARRAES DE ALENCAR;INTEGRAL;;;;;;;;Urbana;;;;;;;;;
2008;2606408;Agreste Central;Gravatá;Mata Centro;26179865;ESCOLA DE REFERÊNCIA EM ENSINO MÉDIO DE GRAVATÁ;INTEGRAL;;;;;;;;Urbana;1;0;0;365;365;217;148;122;1
2008;2607208;Metropolitana Recife;Ipojuca;Metropolitana Sul;26178028;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE IPOJUCA;INTEGRAL;0,92;4,18;4,74;4,46;4,09;;25,4;Urbana;1;0;0;611;611;361;250;20;1
2008;2607802;Mata Norte;Itaquitinga;Mata Norte;26525852;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF DENIVAL JOSE RODRIGUES DE MELO;INTEGRAL;;;;;;;;Urbana;;;;;;;;;
2008;2608800;Agreste Meridional;Lajedo;Agreste Meridional;26078805;ESCOLA DE REFERENCIA EM ENSINO MEDIO DEOLINDA AMARAL;INTEGRAL;;;;;;;;Urbana;1;1;1;293;143;154;139;51;0,488054607508532
2008;2608909;Agreste Setentrional;Limoeiro;Vale do Capibaribe;26069318;ESCOLA DE REFERENCIA EM ENSINO MEDIO DR. SEBASTIAO DE VASCON;INTEGRAL;0,6;3,64;3,71;3,68;2,19;;75,4;Urbana;0;1;1;428;61;193;235;111;0,142523364485981
2008;2609006;Mata Norte;Macaparana;Mata Norte;26408643;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA BENEDITA DE MORAIS GUERRA;INTEGRAL;;;;;;;;Urbana;;;;;;;;;
2008;2609600;Metropolitana Recife;Olinda;Metropolitana Norte;26113392;ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR RENATO FO;INTEGRAL;0,83;3,19;3,52;3,36;2,77;;68,1;Urbana;1;1;0;557;213;310;247;18;0,382405745062837
2008;2610004;Mata Sul;Palmares;Mata Sul;26178222;ESCOLA DE REFERENCIA EM ENSINO MEDIO DOS PALMARES CEEPA;INTEGRAL;0,94;5,04;5,21;5,13;4,8;;12,9;Urbana;1;0;0;775;775;446;329;74;1
2008;2610202;Agreste Central;Panelas;Agreste Centro Norte;26178656;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE PANELAS;INTEGRAL;0,88;4,8;5,14;4,97;4,38;;28,9;Urbana;1;0;0;773;773;462;311;251;1
2008;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26178095;ESCOLA DE REFERENCIA EM ENSINO MEDIO CLEMENTINO COELHO;INTEGRAL;0,96;5,19;5,89;5,54;5,34;;8,8;Urbana;1;0;0;756;756;459;297;77;1
2008;2611606;Metropolitana Recife;Recife;Recife Sul;26178230;ESCOLA DE REFERENCIA EM ENSINO MEDIO CICERO DIAS;INTEGRAL;0,91;5,28;5,65;5,46;4,97;;10,6;Urbana;1;0;0;549;549;331;218;22;1
2008;2611606;Metropolitana Recife;Recife;Recife Norte;26128101;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEBERIBE;INTEGRAL;0,55;3,19;3,36;3,28;1,8;;82,6;Urbana;1;1;1;767;167;380;387;10;0,217731421121252
2008;2611606;Metropolitana Recife;Recife;Recife Norte;26172712;ESCOLA DE REFERENCIA EM ENSINO MEDIO GINÁSIO PERNAMBUCANO;INTEGRAL;0,9;5,55;5,88;5,72;5,12;;9,8;Urbana;1;0;0;720;720;457;263;20;1
2008;2611606;Metropolitana Recife;Recife;Recife Norte;26179610;ESCOLA DE REFERENCIA EM ENSINO MEDIO NÓBREGA;INTEGRAL;;;;;;;;Urbana;0;0;0;503;503;279;224;12;1
2008;2611606;Metropolitana Recife;Recife;Recife Sul;26179857;ESCOLA DE REFERENCIA EM ENSINO MEDIO PORTO DIGITAL;INTEGRAL;;;;;;;;Urbana;0;0;0;396;396;224;172;28;1
2008;2611606;Metropolitana Recife;Recife;Recife Norte;26125781;ESCOLA DE REFERENCIA EM ENSINO MEDIO SILVA JARDIM;INTEGRAL;0,58;3,42;3,67;3,55;2,06;;76,1;Urbana;1;1;1;588;163;301;287;14;0,277210884353742
2008;2612208;Sertão Central;Salgueiro;Sertão Central;26179806;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE SALGUEIRO;INTEGRAL;;;;;;;;Urbana;1;0;0;519;519;300;219;13;1
2008;2612604;Sertão do São Francisco;Santa Maria da Boa Vista;Sertão do Médio São Francisco;26179997;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EDITE MATOS;INTEGRAL;;;;;;;;Urbana;0;0;0;463;463;263;200;17;1
2008;2613008;Agreste Central;São Bento do Una;Agreste Meridional;26366614;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DO PATROCINIO MOTA;INTEGRAL;;;;;;;;Urbana;1;0;0;255;255;157;98;22;1
2008;2613909;Sertão do Pajeú;Serra Talhada;Sertão do Alto Pajeú;26178192;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF ADAUTO CARVALHO;INTEGRAL;0,95;5,43;5,97;5,7;5,44;;8,3;Urbana;1;0;0;832;832;515;317;54;1
2008;2614501;Agreste Setentrional;Surubim;Vale do Capibaribe;26064618;ESCOLA DE REFERENCIA EM ENSINO MEDIO NATALICIA MARIA FIGUEIR;INTEGRAL;;;;;;;;Urbana;1;0;0;157;134;77;80;14;0,853503184713376
2008;2615300;Mata Norte;Timbaúba;Mata Norte;26178176;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE TIMBAUBA;INTEGRAL;0,97;4,87;5,51;5,19;5,02;;17,6;Urbana;0;0;0;882;882;479;403;59;1
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26178435;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA VIEIRA MULITERNO;INTEGRAL;0,79;4,82;4,83;4,83;3,8;;7,9;Urbana;1;0;0;720;720;431;289;117;1
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26179474;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSIAS INOJOSA DE OLIVE;INTEGRAL;0,99;5,2;5,49;5,34;5,27;;12,1;Urbana;0;0;0;360;360;225;135;33;1
2009;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26178699;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE ARCOVERDE;INTEGRAL;0,99;5,33;5,23;5,28;5,25;;9,5;Urbana;1;0;0;730;730;410;320;97;1
2009;2601607;Sertão de Itaparica;Belém do São Francisco;Sertão do Submédio São Francisco;26039702;ESC TERCINA RORIZ;INTEGRAL;0,85;3,23;3,35;3,29;2,81;;45,8;Urbana;1;1;0;244;127;130;114;9;0,520491803278689
2009;2601706;Agreste Central;Belo Jardim;Agreste Centro Norte;26179873;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BELO JARDIM;INTEGRAL;0,97;4,02;4,51;4,27;4,12;;16;Rural;0;0;0;375;375;207;168;72;1
2009;2601904;Agreste Central;Bezerros;Mata Centro;26177013;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEZERROS;INTEGRAL;0,94;5,19;5,44;5,31;5,01;;18,3;Urbana;1;0;0;771;771;483;288;376;1
2009;2602100;Agreste Meridional;Bom Conselho;Agreste Meridional;26072254;ESC FREI CAETANO DE MESSINA;INTEGRAL;0,67;3,18;3,2;3,19;2,15;;60,8;Urbana;1;1;1;1712;0;963;749;205;0
2009;2602209;Agreste Setentrional;Bom Jardim;Vale do Capibaribe;26067137;ESCOLA DR MOTA SILVEIRA;INTEGRAL;0,83;3,61;3,68;3,64;3,02;;32,4;Urbana;1;1;1;835;151;492;343;76;0,180838323353293
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26178087;ESCOLA DE REFERENCIA EM ENSINO MEDIO CABO DE SANTO AGOSTINHO;INTEGRAL;0,92;3,19;3,34;3,26;3,01;;28,6;Urbana;1;0;0;390;390;227;163;54;1
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26108038;ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIR;INTEGRAL;0,82;3,83;3,61;3,72;3,03;;83,5;Rural;1;1;1;462;303;279;183;55;0,655844155844156
2009;2603900;Sertão do Pajeú;Carnaíba;Sertão do Alto Pajeú;26016028;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM MENDES DA SILVA;INTEGRAL;0,86;4,06;4,34;4,2;3,62;;40,3;Urbana;1;1;1;572;170;357;215;111;0,297202797202797
2009;2604007;Mata Norte;Carpina;Mata Norte;26088282;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM OLAVO;INTEGRAL;;;;;;;0;Urbana;1;0;0;422;422;245;177;26;1
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054027;Escola de Referência em Ensino Médio Arnaldo Assunção;INTEGRAL;;;;;;;0;Urbana;1;1;1;337;150;203;134;72;0,445103857566766
2009;2605707;Sertão de Itaparica;Floresta;Sertão do Submédio São Francisco;26040948;ESCOLA DE REFERENCIA EM ENSINO MEDIO CAP NESTOR VALGUEIRO DE;INTEGRAL;0,88;3,33;3,47;3,4;3;;58,2;Urbana;1;1;1;501;195;272;229;33;0,389221556886228
2009;2606002;Agreste Meridional;Garanhuns;Agreste Meridional;26178702;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE GARANHUNS;INTEGRAL;0,88;5,26;5,77;5,51;4,82;;5,1;Urbana;1;0;0;816;816;494;322;55;1
2009;2606200;Mata Norte;Goiana;Mata Norte;26088851;ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM;INTEGRAL;0,81;2,22;2,87;2,54;2,07;;57,2;Urbana;1;1;1;828;504;416;412;47;0,608695652173913
2009;2606309;Sertão do Araripe;Granito;Sertão do Araripe;26525780;ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR MIGUEL ARRAES DE ALENCAR;INTEGRAL;;;;;;;;Urbana;;;;;;;;;
2009;2606408;Agreste Central;Gravatá;Mata Centro;26179865;ESCOLA DE REFERÊNCIA EM ENSINO MÉDIO DE GRAVATÁ;INTEGRAL;0,89;5,43;6,01;5,72;5,09;;5;Urbana;1;0;0;477;477;278;199;108;1
2009;2607208;Metropolitana Recife;Ipojuca;Metropolitana Sul;26178028;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE IPOJUCA;INTEGRAL;0,9;4,54;5,19;4,86;4,4;;20,5;Urbana;1;0;0;488;0;301;187;44;0
2009;2607505;Agreste Meridional;Itaíba;Sertão do Moxotó-Ipanema;26047187;ESCOLA PEDRO DE ALCANTARA RAMOS;INTEGRAL;0,83;3,57;3,76;3,66;3,04;;58,2;Urbana;1;1;1;1270;99;785;485;322;0,0779527559055118
2009;2607802;Mata Norte;Itaquitinga;Mata Norte;26525852;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF DENIVAL JOSE RODRIGUES DE MELO;INTEGRAL;;;;;;;;Urbana;;;;;;;;;
2009;2608750;Sertão do São Francisco;Lagoa Grande;Sertão do Médio São Francisco;26155559;ESCOLA DOM HELDER CAMARA;INTEGRAL;0,71;3,25;3,8;3,53;2,5;;61,7;Rural;1;1;0;568;184;332;236;19;0,323943661971831
2009;2608800;Agreste Meridional;Lajedo;Agreste Meridional;26078805;ESCOLA DE REFERENCIA EM ENSINO MEDIO DEOLINDA AMARAL;INTEGRAL;;;;;;;0;Urbana;0;1;1;448;279;284;164;55;0,622767857142857
2009;2608909;Agreste Setentrional;Limoeiro;Vale do Capibaribe;26069318;ESCOLA DE REFERENCIA EM ENSINO MEDIO DR. SEBASTIAO DE VASCON;INTEGRAL;0,8;3,69;4,03;3,86;3,07;;90;Urbana;1;1;1;339;121;176;163;58;0,35693215339233
2009;2609006;Mata Norte;Macaparana;Mata Norte;26408643;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA BENEDITA DE MORAIS GUERRA;INTEGRAL;;;;;;;0;Urbana;0;0;0;156;156;109;47;21;1
2009;2609600;Metropolitana Recife;Olinda;Metropolitana Norte;26113392;ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR RENATO FO;INTEGRAL;0,83;3,41;3,72;3,56;2,95;;76,4;Urbana;1;1;0;535;321;292;243;62;0,6
2009;2609907;Sertão do Araripe;Ouricuri;Sertão do Araripe;26005115;ESCOLA FERNANDO BEZERRA;INTEGRAL;0,65;3,55;3,45;3,5;2,28;;74,2;Urbana;1;1;1;627;151;348;279;62;0,240829346092504
2009;2610004;Mata Sul;Palmares;Mata Sul;26178222;ESCOLA DE REFERENCIA EM ENSINO MEDIO DOS PALMARES CEEPA;INTEGRAL;0,94;4,96;5,26;5,11;4,78;;9,9;Urbana;1;0;0;686;686;405;281;67;1
2009;2610202;Agreste Central;Panelas;Agreste Centro Norte;26178656;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE PANELAS;INTEGRAL;0,94;4,92;5,43;5,17;4,85;;11,4;Urbana;1;0;0;633;633;395;238;197;1
2009;2610400;Sertão Central;Parnamirim;Sertão Central;26010151;ESCOLA ODORICO MELO;INTEGRAL;;;;;;;79,3;Urbana;1;1;1;244;152;146;98;19;0,622950819672131
2009;2610905;Agreste Central;Pesqueira;Sertão do Moxotó-Ipanema;26058430;ESCOLA JOSE DE ALMEIDA MACIEL;INTEGRAL;0,95;4,28;4,21;4,24;4,02;;61,2;Urbana;1;1;0;355;203;179;176;31;0,571830985915493
2009;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26178095;ESCOLA DE REFERENCIA EM ENSINO MEDIO CLEMENTINO COELHO;INTEGRAL;0,96;5,07;5,67;5,37;5,17;;5,4;Urbana;1;0;0;788;788;487;301;102;1
2009;2611606;Metropolitana Recife;Recife;Recife Sul;26178230;ESCOLA DE REFERENCIA EM ENSINO MEDIO CICERO DIAS;INTEGRAL;0,85;5,19;5,58;5,39;4,59;;7,6;Urbana;1;0;0;510;510;310;200;26;1
2009;2611606;Metropolitana Recife;Recife;Recife Norte;26128101;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEBERIBE;INTEGRAL;0,65;2,52;3,04;2,78;1,81;;75,6;Urbana;1;1;1;756;338;391;365;180;0,447089947089947
2009;2611606;Metropolitana Recife;Recife;Recife Norte;26172712;ESCOLA DE REFERENCIA EM ENSINO MEDIO GINÁSIO PERNAMBUCANO;INTEGRAL;0,91;5,51;5,86;5,68;5,18;;8,1;Urbana;1;0;0;738;738;461;277;46;1
2009;2611606;Metropolitana Recife;Recife;Recife Norte;26179610;ESCOLA DE REFERENCIA EM ENSINO MEDIO NÓBREGA;INTEGRAL;0,88;5,48;6,24;5,86;5,15;;8,1;Urbana;1;0;0;437;437;232;205;24;1
2009;2611606;Metropolitana Recife;Recife;Recife Sul;26179857;ESCOLA DE REFERENCIA EM ENSINO MEDIO PORTO DIGITAL;INTEGRAL;0,86;5,45;5,98;5,71;4,91;;9,6;Urbana;1;0;0;544;544;308;236;55;1
2009;2611606;Metropolitana Recife;Recife;Recife Norte;26125781;ESCOLA DE REFERENCIA EM ENSINO MEDIO SILVA JARDIM;INTEGRAL;0,75;2,91;3,2;3,06;2,3;;66,1;Urbana;1;1;1;422;252;232;190;65;0,597156398104265
2009;2612208;Sertão Central;Salgueiro;Sertão Central;26179806;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE SALGUEIRO;INTEGRAL;0,96;5,27;5,92;5,6;5,36;;7,2;Urbana;0;0;0;631;631;376;255;30;1
2009;2612505;Agreste Setentrional;Santa Cruz do Capibaribe;Agreste Centro Norte;26063905;ESCOLA LUIZ ALVES DA SILVA;INTEGRAL;0,85;3,62;3,91;3,77;3,2;;57,8;Urbana;1;1;0;314;85;185;129;8;0,270700636942675
2009;2612604;Sertão do São Francisco;Santa Maria da Boa Vista;Sertão do Médio São Francisco;26179997;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EDITE MATOS;INTEGRAL;0,95;4,28;4,82;4,55;4,31;;28,9;Urbana;0;0;0;551;551;317;234;17;1
2009;2613008;Agreste Central;São Bento do Una;Agreste Meridional;26366614;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DO PATROCINIO MOTA;INTEGRAL;;;;;;;0;Urbana;1;0;0;306;306;193;113;31;1
2009;2613701;Metropolitana Recife;São Lourenço da Mata;Metropolitana Sul;26129086;ESCOLA CONDE CORREA DE ARAUJO;INTEGRAL;0,78;3,43;3,62;3,53;2,76;;68,9;Urbana;1;1;1;1306;216;740;566;263;0,165390505359877
2009;2613909;Sertão do Pajeú;Serra Talhada;Sertão do Alto Pajeú;26178192;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF ADAUTO CARVALHO;INTEGRAL;0,93;5,47;6,41;5,94;5,55;;2,1;Urbana;1;0;0;722;722;442;280;60;1
2009;2614105;Sertão do Moxotó;Sertânia;Sertão do Moxotó-Ipanema;26029910;ESCOLA OLAVO BILAC;INTEGRAL;0,78;3,58;3,68;3,63;2,83;;49,7;Urbana;1;1;1;676;184;394;282;69;0,272189349112426
2009;2614501;Agreste Setentrional;Surubim;Vale do Capibaribe;26064618;ESCOLA DE REFERENCIA EM ENSINO MEDIO NATALICIA MARIA FIGUEIR;INTEGRAL;0,97;4,39;4,8;4,6;4,48;;23,5;Urbana;1;0;0;219;202;108;111;22;0,922374429223744
2009;2615300;Mata Norte;Timbaúba;Mata Norte;26178176;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE TIMBAUBA;INTEGRAL;0,95;5,19;5,77;5,48;5,2;;10,9;Urbana;1;0;0;750;750;450;300;52;1
2009;2615508;Mata Norte;Tracunhaém;Mata Norte;26092301;ESCOLA DR WALFREDO LUIZ PESSOA DE MELO;INTEGRAL;0,91;3,94;3,82;3,88;3,54;;55,6;Urbana;1;1;1;400;77;228;172;14;0,1925
2009;2615706;Sertão do Pajeú;Triunfo;Sertão do Alto Pajeú;26134085;ESCOLA ALFREDO DE CARVALHO;INTEGRAL;0,97;4,34;4,35;4,34;4,21;;51,2;Urbana;1;1;1;423;180;269;154;5;0,425531914893617
2009;2616407;Mata Sul;Vitória de Santo Antão;Mata Centro;26095289;ESCOLA JOSE JOAQUIM DA SILVA FILHO;INTEGRAL;0,82;3,85;3,66;3,76;3,08;;61,2;Urbana;1;1;1;967;220;542;425;45;0,227507755946225
2010;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26178435;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA VIEIRA MULITERNO;INTEGRAL;0,98;5,35;5,64;5,5;5,39;;6,4;Urbana;1;0;0;580;580;350;230;64;1
2010;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26179474;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSIAS INOJOSA DE OLIVE;INTEGRAL;0,99;4,59;5,15;4,87;4,82;;3,1;Urbana;0;0;0;357;357;218;139;37;1
2010;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26178699;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE ARCOVERDE;INTEGRAL;0,96;4,59;4,78;4,68;4,52;;10;Urbana;1;0;0;663;663;379;284;56;1
2010;2601607;Sertão de Itaparica;Belém do São Francisco;Sertão do Submédio São Francisco;26039702;ESC TERCINA RORIZ;INTEGRAL;0,84;2,92;3,21;3,07;2,59;;48,7;Urbana;1;1;0;308;196;165;143;11;0,636363636363636
2010;2601706;Agreste Central;Belo Jardim;Agreste Centro Norte;26179873;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BELO JARDIM;INTEGRAL;0,93;5,07;5,44;5,25;4,87;;14,5;Rural;0;0;0;384;384;227;157;70;1
2010;2601904;Agreste Central;Bezerros;Mata Centro;26177013;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEZERROS;INTEGRAL;0,95;5,18;5,59;5,38;5,14;;10,7;Urbana;0;0;0;808;808;494;314;401;1
2010;2602100;Agreste Meridional;Bom Conselho;Agreste Meridional;26072254;ESC FREI CAETANO DE MESSINA;INTEGRAL;0,71;3,48;3,42;3,45;2,44;;85,8;Urbana;1;1;1;1623;189;873;750;189;0,11645101663586
2010;2602209;Agreste Setentrional;Bom Jardim;Vale do Capibaribe;26067137;ESCOLA DR MOTA SILVEIRA;INTEGRAL;0,93;3,64;3,74;3,69;3,44;;37;Urbana;1;1;0;545;203;308;237;44;0,372477064220184
2010;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26178087;ESCOLA DE REFERENCIA EM ENSINO MEDIO CABO DE SANTO AGOSTINHO;INTEGRAL;0,96;4,31;4,37;4,34;4,18;;7,6;Urbana;1;0;0;555;555;327;228;51;1
2010;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26108038;ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIR;INTEGRAL;0,84;5,1;5,35;5,23;4,41;;45,8;Rural;1;1;1;546;366;307;239;67;0,67032967032967
2010;2603900;Sertão do Pajeú;Carnaíba;Sertão do Alto Pajeú;26016028;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM MENDES DA SILVA;INTEGRAL;0,89;5,05;5,3;5,17;4,59;;53,3;Urbana;1;1;0;402;199;268;134;46;0,495024875621891
2010;2604007;Mata Norte;Carpina;Mata Norte;26088282;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM OLAVO;INTEGRAL;0,99;4,94;5,06;5;4,95;;19,6;Urbana;1;0;0;604;604;346;258;74;1
2010;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054027;Escola de Referência em Ensino Médio Arnaldo Assunção;INTEGRAL;0,92;5,6;5,98;5,79;5,34;;3,4;Urbana;1;1;1;392;245;234;158;72;0,625
2010;2605459;Metropolitana Recife;Fernando de Noronha;Recife Norte;26132001;ESC ARQUIPELAGO DE FERNANDO DE NORONHA;INTEGRAL;0,83;4,35;4,18;4,27;3,56;;;Urbana;1;1;1;495;0;233;262;104;0
2010;2605707;Sertão de Itaparica;Floresta;Sertão do Submédio São Francisco;26040948;ESCOLA DE REFERENCIA EM ENSINO MEDIO CAP NESTOR VALGUEIRO DE;INTEGRAL;0,93;4,5;4,67;4,58;4,24;;14,5;Urbana;1;1;1;506;249;271;235;21;0,492094861660079
2010;2606002;Agreste Meridional;Garanhuns;Agreste Meridional;26178702;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE GARANHUNS;INTEGRAL;0,91;4,91;5,6;5,25;4,78;;7,7;Urbana;1;0;0;748;748;443;305;92;1
2010;2606200;Mata Norte;Goiana;Mata Norte;26088851;ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM;INTEGRAL;0,96;4,54;5,22;4,88;4,69;;15,2;Urbana;1;1;1;960;629;470;490;67;0,655208333333333
2010;2606309;Sertão do Araripe;Granito;Sertão do Araripe;26525780;ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR MIGUEL ARRAES DE ALENCAR;INTEGRAL;;;;;;;;Urbana;0;0;0;59;59;41;18;0;1
2010;2606408;Agreste Central;Gravatá;Mata Centro;26179865;ESCOLA DE REFERÊNCIA EM ENSINO MÉDIO DE GRAVATÁ;INTEGRAL;0,87;5,46;5,61;5,54;4,8;;13,6;Urbana;1;0;0;516;516;299;217;103;1
2010;2607208;Metropolitana Recife;Ipojuca;Metropolitana Sul;26178028;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE IPOJUCA;INTEGRAL;0,94;4,33;4,88;4,6;4,34;;9,5;Urbana;0;0;0;470;470;293;177;45;1
2010;2607505;Agreste Meridional;Itaíba;Sertão do Moxotó-Ipanema;26047187;ESCOLA PEDRO DE ALCANTARA RAMOS;INTEGRAL;0,85;3,29;3,37;3,33;2,84;;68,3;Urbana;1;1;1;1102;168;692;410;229;0,152450090744102
